product,product_type,product_volume,product_price_per_unit,product_price,product_unit,product_category,product_subcategory,product_url,product_code,collected_timestamp
Chocolate con leche classic Hacendado,Tableta,150 g,"| 6,334 €/kg",0.95,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/13653/chocolate-con-leche-classic-hacendado-tableta,13653,2023-03-09 22:41:16.951676
Chocolate con leche extrafino Nestlé,Tableta,125 g,"| 10,00 €/kg",1.25,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12562/chocolate-con-leche-extrafino-nestle-tableta,12562,2023-03-09 22:41:17.506124
Chocolate con leche Oreo Milka,Tableta,100 g,"| 13,00 €/kg",1.3,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12099/chocolate-con-leche-oreo-milka-tableta,12099,2023-03-09 22:41:18.108123
Chocolate con leche Milka,Tableta,150 g,"| 9,00 €/kg",1.35,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12151/chocolate-con-leche-milka-tableta,12151,2023-03-09 22:41:18.708998
Chocolate extrafino con leche Hacendado almendras enteras,Tableta,200 g,"| 7,25 €/kg",1.45,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12037/chocolate-extrafino-con-leche-hacendado-almendras-enteras-tableta,12037,2023-03-09 22:41:19.324137
Chocolate con leche Valor almendras enteras,Tableta,250 g,"| 11,00 €/kg",2.75,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12107/chocolate-con-leche-valor-almendras-enteras-tableta,12107,2023-03-09 22:41:19.942395
Chocolate con leche Hacendado avellanas troceadas,Tableta,150 g,"| 6,667 €/kg",1.0,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/15633/chocolate-con-leche-hacendado-avellanas-troceadas-tableta,15633,2023-03-09 22:41:20.629797
Chocolate extrafino con leche Hacendado 0% azúcares añadidos,Tableta,125 g,"| 10,00 €/kg",1.25,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12527/chocolate-extrafino-con-leche-hacendado-0-azucares-anadidos-tableta,12527,2023-03-09 22:41:21.250139
Chocolate con leche caramelo Milka,Tableta,100 g,"| 13,00 €/kg",1.3,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12098/chocolate-con-leche-caramelo-milka-tableta,12098,2023-03-09 22:41:21.867577
Porciones de chocolate con leche cremoso extrafino Hacendado,Paquete,200 g,"| 11,75 €/kg",2.35,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/60878/porciones-chocolate-con-leche-cremoso-extrafino-hacendado-paquete,60878,2023-03-09 22:41:22.482477
Chocolate con leche Valor almendras enteras 0% azúcares añadidos,Tableta,150 g,"| 19,00 €/kg",2.85,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12140/chocolate-con-leche-valor-almendras-enteras-0-azucares-anadidos-tableta,12140,2023-03-09 22:41:23.088020
Chocolate con leche Milka galleta,Tableta,300 g,"| 9,834 €/kg",2.95,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12016/chocolate-con-leche-milka-galleta-tableta,12016,2023-03-09 22:41:23.700221
Chocolate con leche Hacendado almendras troceadas,Tableta,150 g,"| 6,667 €/kg",1.0,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/23837/chocolate-con-leche-hacendado-almendras-troceadas-tableta,23837,2023-03-09 22:41:24.319645
Fideos de chocolate Hacendado especial repostería y postres,Paquete,100 g,"| 14,50 €/kg",1.45,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/32227/fideos-chocolate-hacendado-especial-reposteria-postres-paquete,32227,2023-03-09 22:41:24.936521
Chocolate con leche fundir Hacendado,Tableta,200 g,"| 7,50 €/kg",1.5,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12533/chocolate-con-leche-fundir-hacendado-tableta,12533,2023-03-09 22:41:25.549659
Chocolate con leche extrafino cremoso Hacendado,Tableta,150 g,"| 7,667 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12518/chocolate-con-leche-extrafino-cremoso-hacendado-tableta,12518,2023-03-09 22:41:26.165725
"Chocolate con leche Fussion Hacendado relleno cremoso, avellanas y barquillo crujiente",Tableta,100 g,"| 11,00 €/kg",1.1,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/15527/chocolate-con-leche-fussion-hacendado-relleno-cremoso-avellanas-barquillo-crujiente-tableta,15527,2023-03-09 22:41:26.792839
Chocolate con leche Fussion Hacendado relleno de galleta Belga,Tableta,110 g,"| 10,00 €/kg",1.1,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/70756/chocolate-con-leche-fussion-hacendado-relleno-galleta-belga-tableta,70756,2023-03-09 22:41:27.453322
Chocolate con leche Hacendado con avellanas enteras,Tableta,180 g,"| 8,889 €/kg",1.6,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/80465/chocolate-con-leche-hacendado-con-avellanas-enteras-tableta,80465,2023-03-09 22:41:28.139835
Chocolate blanco Hacendado,Tableta,100 g,"| 7,50 €/kg",0.75,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12476/chocolate-blanco-hacendado-tableta,12476,2023-03-09 22:41:28.834011
Chocolate blanco fundir Hacendado,Tableta,200 g,"| 7,50 €/kg",1.5,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12543/chocolate-blanco-fundir-hacendado-tableta,12543,2023-03-09 22:41:29.506241
Chocolate blanco Fussion Hacendado galletas al cacao,Tableta,100 g,"| 11,00 €/kg",1.1,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12490/chocolate-blanco-fussion-hacendado-galletas-cacao-tableta,12490,2023-03-09 22:41:30.181617
Chocolate blanco Fussion Hacendado relleno con cremoso de coco y almendras troceadas,Tableta,100 g,"| 11,00 €/kg",1.1,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/22408/chocolate-blanco-fussion-hacendado-relleno-con-cremoso-coco-almendras-troceadas-tableta,22408,2023-03-09 22:41:30.811406
Barritas de barquillo Huesitos bañadas de chocolate con leche Valor,Paquete,10 ud. (200 g),"| 10,00 €/kg",2.0,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12526/barritas-barquillo-huesitos-banadas-chocolate-con-leche-valor-paquete,12526,2023-03-09 22:41:31.540548
Barritas de chocolate con leche Hacendado rellenas de leche,Paquete,16 ud. (200 g),"| 9,50 €/kg",1.9,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12171/barritas-chocolate-con-leche-hacendado-rellenas-leche-paquete,12171,2023-03-09 22:41:32.235613
Barritas de barquillo Kit-Kat bañadas de chocolate con leche Nestlé,Paquete,"5 ud. (207,5 g)","| 12,964 €/kg",2.69,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12510/barritas-barquillo-kit-kat-banadas-chocolate-con-leche-nestle-paquete,12510,2023-03-09 22:41:32.937331
Barritas de barquillo Tokke original bañadas de chocolate con leche Valor,Paquete,3 ud. (141 g),"| 8,157 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12509/barritas-barquillo-tokke-original-banadas-chocolate-con-leche-valor-paquete,12509,2023-03-09 22:41:33.637622
Disquitos Pintarolas de chocolate con leche coloreados,Paquete,200 g,"| 7,50 €/kg",1.5,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12094/disquitos-pintarolas-chocolate-con-leche-coloreados-paquete,12094,2023-03-09 22:41:34.343403
Cacahuetes Hacendado chocolate negro,Paquete,250 g,"| 8,20 €/kg",2.05,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12348/cacahuetes-hacendado-chocolate-negro-paquete,12348,2023-03-09 22:41:35.069804
Cacahuetes Hacendado chocolate con leche,Paquete,250 g,"| 8,20 €/kg",2.05,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12347/cacahuetes-hacendado-chocolate-con-leche-paquete,12347,2023-03-09 22:41:35.783168
Barritas de galleta y caramelo Hacendado bañadas de chocolate con leche,Paquete,5 ud. (200 g),"| 7,50 €/kg",1.5,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12540/barritas-galleta-caramelo-hacendado-banadas-chocolate-con-leche-paquete,12540,2023-03-09 22:41:36.495077
Cacahuetes Chocoiris Hacendado bañados de chocolate con leche coloreados,Paquete,180 g,"| 9,723 €/kg",1.75,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12020/cacahuetes-chocoiris-hacendado-banados-chocolate-con-leche-coloreados-paquete,12020,2023-03-09 22:41:37.229002
Almendras Hacendado chocolate negro,Paquete,150 g,"| 13,667 €/kg",2.05,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12027/almendras-hacendado-chocolate-negro-paquete,12027,2023-03-09 22:41:37.962744
Monedas de chocolate con leche,Malla,70 g,"| 16,429 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12457/monedas-chocolate-con-leche-malla,12457,2023-03-09 22:41:38.683532
Huevos de chocolate Hacendado dibujo con sorpresa,3 ud. x 20 g,"| 26,667 €/kg",Not available,1.6,/pack,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12364/huevos-chocolate-hacendado-dibujo-con-sorpresa-pack-3,12364,2023-03-09 22:41:39.376474
Huevos de chocolate Hacendado dibujo con sorpresa,3 ud. x 20 g,"| 26,667 €/kg",Not available,1.6,/pack,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12362/huevos-chocolate-hacendado-dibujo-con-sorpresa-pack-3,12362,2023-03-09 22:41:40.095819
Huevo de chocolate Hacendado con sorpresa,50 g,"| 27,00 €/kg",Not available,1.35,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12421/huevo-chocolate-hacendado-con-sorpresa,12421,2023-03-09 22:41:40.794451
Huevo crema al cacao con disquitos y sorpresa,25 g,"| 5,40 €/100 g",Not available,1.35,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12420/huevo-crema-cacao-con-disquitos-sorpresa,12420,2023-03-09 22:41:41.496153
"Bolas de cereal Hacendado bañadas de chocolate negro, con leche y blanco",Paquete,200 g,"| 10,25 €/kg",2.05,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/34046/bolas-cereal-hacendado-banadas-chocolate-negro-con-leche-blanco-paquete,34046,2023-03-09 22:41:42.213276
Barritas de barquillo Hacendado rellenas de avellanas y chocolate con leche,Paquete,6 ud. (135 g),"| 10,371 €/kg",1.4,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/13571/barritas-barquillo-hacendado-rellenas-avellanas-chocolate-con-leche-paquete,13571,2023-03-09 22:41:42.944024
Barritas de barquillo Kinder Bueno white bañadas de chocolate blanco y rellenas con crema de leche y avellanas,3 paquetes x 39 g,"| 21,283 €/kg",Not available,2.49,/pack,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12349/barritas-barquillo-kinder-bueno-white-banadas-chocolate-blanco-rellenas-con-crema-leche-avellanas-pack-3,12349,2023-03-09 22:41:43.655311
Nueces Hacendado chocolate con leche,Paquete,150 g,"| 14,667 €/kg",2.2,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12022/nueces-hacendado-chocolate-con-leche-paquete,12022,2023-03-09 22:41:44.504728
Trufas clásicas al cacao Hacendado,Caja,250 g,"| 6,80 €/kg",1.7,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/36307/trufas-clasicas-cacao-hacendado-caja,36307,2023-03-09 22:41:45.242749
Bolitas de galleta Conguitos recubiertas de chocolate con leche y chocolate blanco,Paquete,180 g,"| 10,834 €/kg",1.95,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/22754/bolitas-galleta-conguitos-recubiertas-chocolate-con-leche-chocolate-blanco-paquete,22754,2023-03-09 22:41:45.985760
"Surtido bombones Senzza de chocolate con avellana, fondant, praliné y almendra",Paquete,470 g,"| 8,937 €/kg",4.2,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12238/surtido-bombones-senzza-chocolate-con-avellana-fondant-praline-almendra-paquete,12238,2023-03-09 22:41:46.736203
Bombones Ferrero Rocher,Caja,16 ud. (200 g),"| 26,45 €/kg",5.29,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12157/bombones-ferrero-rocher-caja,12157,2023-03-09 22:41:47.456184
Bombones cereza al licor Hacendado con chocolate negro,Paquete,145 g,"| 11,725 €/kg",1.7,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/86086/bombones-cereza-licor-hacendado-con-chocolate-negro-extrafino-paquete,86086,2023-03-09 22:41:48.157535
Surtido bombones Caja Roja Nestlé,Caja,22 ud. (200 g),"| 29,95 €/kg",5.99,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12288/surtido-bombones-caja-roja-nestle-caja,12288,2023-03-09 22:41:48.868032
Bombones de chocolate con leche Lindor Lindt,Caja,200 g,"| 29,95 €/kg",5.99,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/86496/bombones-chocolate-con-leche-lindor-lindt-caja,86496,2023-03-09 22:41:49.595790
Surtido bombones Senzza de chocolate negro 70%,Paquete,16 ud. (180 g),"| 12,223 €/kg",2.2,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/14221/surtido-bombones-senzza-chocolate-negro-70-paquete,14221,2023-03-09 22:41:50.319868
Surtido bombones de chocolate Belga Mondose,Caja,25 ud. (300 g),"| 19,834 €/kg",5.95,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/67921/surtido-bombones-chocolate-belga-mondose-caja,67921,2023-03-09 22:41:51.041819
Bombones delicias de avellana Delizze Hacendado,Caja,16 ud. (216 g),"| 15,047 €/kg",3.25,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/12471/bombones-delicias-avellana-delizze-hacendado-caja,12471,2023-03-09 22:41:51.775590
Surtido bombones La Boutique del Praliné,Caja,20 ud. (205 g),"| 14,391 €/kg",2.95,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/86027/surtido-bombones-boutique-praline-caja,86027,2023-03-09 22:41:52.509866
Crema al cacao con avellanas Hacendado,Bote,500 g,"| 3,90 €/kg",1.95,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/67416/crema-cacao-con-avellanas-hacendado-bote,67416,2023-03-09 22:41:53.222934
Crema de avellanas y cacao Hacendado,Bote,400 g,"| 6,125 €/kg",2.45,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/22511/crema-avellanas-cacao-hacendado-bote,22511,2023-03-09 22:41:53.996929
Crema al cacao con avellanas Nutella,Tarro,350 g,"| 9,115 €/kg",3.19,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/67409/crema-cacao-con-avellanas-nutella-tarro,67409,2023-03-09 22:41:54.675962
Crema al cacao con avellanas Nocilla original,Tarro,360 g,"| 9,695 €/kg",3.49,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/67163/crema-cacao-con-avellanas-nocilla-original-tarro,67163,2023-03-09 22:41:55.364868
Dulce de leche Chimbote,Tarro,430 g,"| 6,396 €/kg",2.75,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/10286/dulce-leche-chimbote-tarro,10286,2023-03-09 22:41:56.024133
Crema al cacao con avellanas Hacendado de 2 sabores,Bote,500 g,"| 3,90 €/kg",1.95,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/67417/crema-cacao-con-avellanas-hacendado-2-sabores-bote,67417,2023-03-09 22:41:56.673837
Crema al cacao y leche con avellanas Nocilla,Tarro,360 g,"| 9,695 €/kg",3.49,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/67164/crema-cacao-leche-con-avellanas-nocilla-tarro,67164,2023-03-09 22:41:57.344192
Crema de cacahuete 100% Crunchy Hacendado,Tarro,500 g,"| 6,40 €/kg",3.2,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/22836/crema-cacahuete-100-crunchy-hacendado-tarro,22836,2023-03-09 22:41:58.090348
Crema de cacahuete 100% Hacendado,Tarro,500 g,"| 6,40 €/kg",3.2,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/16883/crema-cacahuete-100-hacendado-tarro,16883,2023-03-09 22:41:58.813917
Crema de leche y avellanas Hacendado,Tarro,400 g,"| 7,25 €/kg",2.9,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/23044/crema-leche-avellanas-hacendado-tarro,23044,2023-03-09 22:41:59.556017
Crema de avellanas y cacao con dátiles Hacendado,Tarro,200 g,"| 15,25 €/kg",3.05,/ud.,"Azúcar, caramelos y chocolate >",Chocolate,https://tienda.mercadona.es/product/22510/crema-avellanas-cacao-con-datiles-hacendado-tarro,22510,2023-03-09 22:42:00.297104
Surtido de golosinas Xuxes Top Ten Hacendado,Paquete,20 ud. (135 g),"| 9,26 €/kg",1.25,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65008/surtido-golosinas-xuxes-top-ten-hacendado-paquete,65008,2023-03-09 22:44:01.808946
Golosinas Rega Red Hacendado,Paquete,200 g,"| 5,00 €/kg",1.0,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65044/golosinas-rega-red-hacendado-paquete,65044,2023-03-09 22:44:02.334290
Golosinas Pica Mix Hacendado,Paquete,200 g,"| 5,75 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65079/golosinas-pica-mix-hacendado-paquete,65079,2023-03-09 22:44:02.821733
Golosinas Moras Hacendado,Paquete,200 g,"| 5,50 €/kg",1.1,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65077/golosinas-moras-hacendado-paquete,65077,2023-03-09 22:44:03.322076
Golosinas Fruit Mix Hacendado,Paquete,250 g,"| 4,60 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/67814/golosinas-fruit-mix-hacendado-paquete,67814,2023-03-09 22:44:03.822992
Golosinas Nubi Mallow Hacendado,Paquete,150 g,"| 6,334 €/kg",0.95,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65088/golosinas-nubi-mallow-hacendado-paquete,65088,2023-03-09 22:44:04.324264
Caramelo Pikotas masticable Dulciora,Paquete,100 g,"| 14,50 €/kg",1.45,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65017/caramelo-pikotas-masticable-dulciora-paquete,65017,2023-03-09 22:44:04.805598
Golosinas tubos de fresa Hacendado rellenos,Caja,320 g,"| 5,469 €/kg",1.75,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65064/golosinas-tubos-fresa-hacendado-rellenos-caja,65064,2023-03-09 22:44:05.222526
Golosinas Colas Hacendado,Paquete,250 g,"| 4,60 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65084/golosinas-colas-hacendado-paquete,65084,2023-03-09 22:44:05.634051
Golosinas Boca Fruit Hacendado envueltas individualmente,Paquete,200 g,"| 6,25 €/kg",1.25,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65070/golosinas-boca-fruit-hacendado-envueltas-individualmente-paquete,65070,2023-03-09 22:44:06.172446
Grageas de regaliz Hacendado,Paquete,150 g,"| 10,00 €/kg",1.5,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65158/grageas-regaliz-hacendado-paquete,65158,2023-03-09 22:44:06.669251
"Kubito sorpresa fantasía Hacendado compuesto por gominolas, juegos y pasatiempos",Caja,1 ud.,"| 1,25 €/ud",1.25,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65043/kubito-sorpresa-fantasia-hacendado-compuesto-gominolas-juegos-pasatiempos-caja,65043,2023-03-09 22:44:07.164557
Golosinas Pulpis Mix Hacendado,Paquete,250 g,"| 4,60 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/86029/golosinas-pulpis-mix-hacendado-paquete,86029,2023-03-09 22:44:07.655682
Surtido de caramelos Diver Xuxes Hacendado envueltos individualmente,Paquete,300 g,"| 7,167 €/kg",2.15,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65059/surtido-caramelos-diver-xuxes-hacendado-envueltos-individualmente-paquete,65059,2023-03-09 22:44:08.151881
Golosinas Rega Relli Hacendado rellena con zumo de fruta,Paquete,150 g,"| 7,00 €/kg",1.05,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65055/golosinas-rega-relli-hacendado-rellena-con-zumo-fruta-paquete,65055,2023-03-09 22:44:08.641488
Osi Choc Hacendado espumas dulces bañadas de chocolate con leche,Paquete,100 g,"| 11,50 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/12472/osi-choc-hacendado-espumas-dulces-banadas-chocolate-con-leche-paquete,12472,2023-03-09 22:44:09.129446
Golosinas Spaguetti fresa Hacendado,Paquete,250 g,"| 4,60 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65555/golosinas-spaguetti-fresa-hacendado-paquete,65555,2023-03-09 22:44:09.638818
Tarta de golosinas Xuxes Party Hacendado,Bandeja,61 ud. (430 g),"| 11,628 €/kg",5.0,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/67808/tarta-golosinas-xuxes-party-hacendado-bandeja,67808,2023-03-09 22:44:10.150774
Golosinas Cintas Hacendado con pica pica,Paquete,100 g,"| 8,00 €/kg",0.8,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65145/golosinas-cintas-hacendado-con-pica-pica-paquete,65145,2023-03-09 22:44:10.635621
Golosinas Bananas Hacendado,Paquete,200 g,"| 5,75 €/kg",1.15,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/65097/golosinas-bananas-hacendado-paquete,65097,2023-03-09 22:44:11.131099
Golosinas Dentaduras Hacendado,Paquete,100 g,"| 12,00 €/kg",1.2,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/23528/golosinas-dentaduras-hacendado-paquete,23528,2023-03-09 22:44:11.719042
Golosinas Mix Hacendado,Paquete,300 g,"| 5,50 €/kg",1.65,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/86288/golosinas-mix-hacendado-paquete,86288,2023-03-09 22:44:12.275111
Golosinas Rega Black Mix Hacendado,Paquete,300 g,"| 5,50 €/kg",1.65,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/86847/golosinas-rega-black-mix-hacendado-paquete,86847,2023-03-09 22:44:12.774534
Golosinas Fresi Pink Mix Hacendado,Paquete,300 g,"| 5,50 €/kg",1.65,/ud.,"Azúcar, caramelos y chocolate >",Golosinas,https://tienda.mercadona.es/product/67736/golosinas-fresi-pink-mix-hacendado-paquete,67736,2023-03-09 22:44:13.272554
Mermelada de fresa Hacendado,Tarro,440 g,"| 3,41 €/kg",1.5,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15091/mermelada-fresa-hacendado-tarro,15091,2023-03-09 22:47:00.343664
Mermelada de fresa monodosis Hacendado,10 ud. x 25 g,"| 5,60 €/kg",Not available,1.4,/pack,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/13441/mermelada-fresa-monodosis-hacendado-pack-10,13441,2023-03-09 22:47:00.846405
Mermelada de tomate Hacendado,Tarro,440 g,"| 3,864 €/kg",1.7,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15077/mermelada-tomate-hacendado-tarro,15077,2023-03-09 22:47:01.334955
Mermelada de arándanos Hacendado,Tarro,355 g,"| 5,916 €/kg",2.1,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15132/mermelada-arandanos-hacendado-tarro,15132,2023-03-09 22:47:01.818962
Mermelada de melocotón Hacendado,Tarro,440 g,"| 3,41 €/kg",1.5,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15092/mermelada-melocoton-hacendado-tarro,15092,2023-03-09 22:47:02.312803
Mermelada de melocotón monodosis Hacendado,10 ud. x 25 g,"| 5,60 €/kg",Not available,1.4,/pack,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/13444/mermelada-melocoton-monodosis-hacendado-pack-10,13444,2023-03-09 22:47:02.780252
Mermelada de fresa Hero,Tarro,350 g,"| 8,572 €/kg",3.0,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15047/mermelada-fresa-hero-tarro,15047,2023-03-09 22:47:03.257344
Mermelada de melocotón Hero,Tarro,350 g,"| 8,572 €/kg",3.0,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15048/mermelada-melocoton-hero-tarro,15048,2023-03-09 22:47:03.723049
Mermelada de naranja amarga Hacendado,Tarro,440 g,"| 3,069 €/kg",1.35,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15076/mermelada-naranja-amarga-hacendado-tarro,15076,2023-03-09 22:47:04.207677
Mermelada frambuesas Hero light con stevia,Tarro,335 g,"| 10,448 €/kg",3.5,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15057/mermelada-frambuesas-hero-light-con-stevia-tarro,15057,2023-03-09 22:47:04.702291
Mermelada de albaricoque Hacendado,Tarro,440 g,"| 3,864 €/kg",1.7,/ud.,"Azúcar, caramelos y chocolate >",Mermelada y miel,https://tienda.mercadona.es/product/15068/mermelada-albaricoque-hacendado-tarro,15068,2023-03-09 22:47:05.183691
